# Input: C:/Users/Yanyan/Documents/Visual Studio 2013/Projects/StressTransGraphVis/data/bcspwr10/bcspwr10.txt
# Nodes: 5300    Edges: 8271
# Algoritm: Clauset-Newman-Moore
# Modularity: 0.921425
# Communities: 8
# NId	CommunityId
1964	0
3037	0
1981	0
2010	0
4929	0
2070	0
4326	0
2433	0
2558	0
4568	0
3184	0
2591	0
3173	0
2761	0
3566	0
3035	5
1	5
2852	5
32	5
2094	5
36	5
3100	5
94	5
2128	5
102	5
2533	5
103	5
3385	5
131	5
2134	5
137	5
258	5
138	5
4416	5
141	5
3472	5
156	5
4905	5
161	5
3655	5
162	5
3373	5
206	5
207	5
3489	5
3365	5
336	5
4272	5
3307	5
338	5
2582	5
339	5
4909	5
3792	5
340	5
4863	5
3339	5
354	5
4862	5
3451	5
363	5
3295	5
374	5
373	5
3907	5
4121	5
376	5
4374	5
4134	5
382	5
2937	5
384	5
387	5
4680	5
388	5
4135	5
421	5
403	5
4008	5
3954	5
404	5
4801	5
416	5
4906	5
3824	5
423	5
4335	5
426	5
424	5
4497	5
471	5
425	5
3746	5
428	5
487	5
427	5
4696	5
2794	5
430	5
4082	5
433	5
4912	5
3392	5
455	5
4915	5
2704	5
457	5
4732	5
2073	5
459	5
462	5
4269	5
4908	5
509	5
473	5
3553	5
2196	5
477	5
3034	5
3370	5
480	5
4405	5
484	5
3501	5
494	5
3523	5
3483	5
497	5
3502	5
535	5
498	5
3422	5
3308	5
508	5
3517	5
4355	5
2693	5
2686	5
2408	5
2687	5
3363	5
4020	5
2443	5
4541	5
2456	5
3699	5
2493	5
4913	5
4910	5
3158	5
2571	5
4844	5
4845	5
4450	5
3182	5
2613	5
2669	5
4907	5
3680	5
2744	5
4136	5
2782	5
4911	5
4283	5
2826	5
4564	5
2853	5
3495	5
2872	5
4864	5
2910	5
3735	5
2930	5
3899	5
3033	5
3032	5
3039	5
3426	5
3782	5
4222	5
4556	5
4290	5
3431	5
4731	5
3737	5
3494	5
3564	5
3585	5
3584	5
4490	5
3640	5
3639	5
3641	5
4235	5
3743	5
4413	5
3987	5
3946	5
3950	5
4375	5
2084	1
2	1
3190	1
43	1
1107	1
225	1
4599	1
232	1
1658	1
234	1
3959	1
281	1
4651	1
299	1
4853	1
310	1
311	1
5266	1
2182	1
314	1
323	1
2131	1
346	1
356	1
4221	1
359	1
362	1
365	1
2700	1
377	1
5280	1
2507	1
420	1
3376	1
444	1
5034	1
456	1
458	1
5277	1
562	1
559	1
3224	1
747	1
741	1
2422	1
3898	1
771	1
766	1
1143	1
1128	1
2651	1
3935	1
1403	1
1385	1
4342	1
2796	1
1393	1
5281	1
1682	1
1444	1
4328	1
3512	1
1466	1
5279	1
1470	1
1468	1
2909	1
2881	1
1485	1
4934	1
1499	1
2984	1
2738	1
1504	1
3567	1
1515	1
3766	1
1528	1
4464	1
4672	1
1583	1
4939	1
2209	1
1674	1
3662	1
1675	1
5283	1
4213	1
1680	1
5285	1
3955	1
1687	1
4593	1
1811	1
4399	1
2057	1
2045	1
5124	1
3288	1
2061	1
3511	1
3460	1
2181	1
5098	1
2461	1
3572	1
3491	1
2602	1
3618	1
3642	1
2682	1
2609	1
3388	1
3808	1
2621	1
3770	1
2635	1
4427	1
4777	1
3557	1
2642	1
2765	1
4489	1
3906	1
2772	1
4804	1
2860	1
2838	1
2839	1
4309	1
2845	1
5282	1
3624	1
2972	1
3246	1
3408	1
3419	1
3515	1
3298	1
3479	1
3310	1
3510	1
3327	1
3349	1
5278	1
5284	1
237	6
3	6
239	6
15	6
3870	6
27	6
247	6
75	6
249	6
83	6
253	6
111	6
257	6
128	6
2259	6
164	6
2144	6
170	6
2149	6
185	6
272	6
196	6
3189	6
204	6
2156	6
208	6
2158	6
210	6
3003	6
2012	6
2176	6
2368	6
717	6
2471	6
454	6
4961	6
5104	6
3845	6
4210	6
719	6
5056	6
2993	6
1025	6
4095	6
2578	6
1102	6
4105	6
1117	6
1109	6
1118	6
1116	6
3762	6
4393	6
1149	6
4395	6
1157	6
4396	6
3145	6
1159	6
2236	6
1194	6
2770	6
4287	6
1206	6
4449	6
3815	6
1209	6
4207	6
2680	6
1211	6
3044	6
2696	6
1226	6
3209	6
2452	6
1230	6
3892	6
2708	6
1234	6
2627	6
1239	6
3551	6
4289	6
1245	6
4795	6
2660	6
1284	6
2661	6
1303	6
1289	6
2631	6
1302	6
2769	6
2237	6
1311	6
2307	6
1323	6
1313	6
1316	6
4208	6
1317	6
4492	6
1319	6
1320	6
1327	6
4212	6
1342	6
1344	6
4206	6
1354	6
4960	6
4608	6
3042	6
1601	6
4687	6
3284	6
1603	6
4962	6
2232	6
1604	6
2728	6
1650	6
1608	6
4199	6
3283	6
1611	6
4523	6
2338	6
1618	6
4001	6
2431	6
1628	6
3967	6
1645	6
4524	6
2977	6
2389	6
1681	6
3398	6
3728	6
1714	6
4256	6
2646	6
1742	6
2256	6
1761	6
4666	6
1766	6
1773	6
4828	6
4076	6
1781	6
1782	6
1788	6
1824	6
1793	6
1795	6
4665	6
1910	6
1798	6
2262	6
1817	6
3148	6
1826	6
3548	6
1850	6
1834	6
4878	6
3118	6
1837	6
4951	6
1845	6
3773	6
3171	6
1878	6
3647	6
2369	6
1924	6
4239	6
4368	6
1952	6
2008	6
1954	6
4659	6
3629	6
1956	6
4303	6
2268	6
1957	6
2543	6
1979	6
4950	6
2282	6
1986	6
4367	6
3813	6
4953	6
5057	6
4260	6
4827	6
2365	6
3910	6
2357	6
5201	6
3716	6
4565	6
3605	6
2378	6
5043	6
2865	6
4128	6
4231	6
4392	6
4394	6
2619	6
4211	6
4412	6
2639	6
3468	6
3930	6
3847	6
2698	6
3439	6
4097	6
2717	6
4954	6
3753	6
2811	6
3047	6
3049	6
3410	6
3865	6
2921	6
4499	6
3835	6
2929	6
2938	6
2973	6
4201	6
4202	6
2981	6
3022	6
3841	6
3343	6
3643	6
4116	6
3043	6
3048	6
3837	6
3059	6
3160	6
4018	6
4096	6
4101	6
3296	6
3194	6
3886	6
3195	6
3204	6
3980	6
3229	6
3231	6
4746	6
3232	6
3262	6
3369	6
3945	6
4192	6
3425	6
3440	6
4257	6
3593	6
3450	6
4952	6
4200	6
3485	6
3582	6
3505	6
4209	6
3700	6
3761	6
3763	6
3764	6
3801	6
2503	4
4	4
4078	4
5	4
4080	4
7	4
4166	4
11	4
2125	4
13	4
2103	4
52	4
3183	4
57	4
5190	4
58	4
2110	4
62	4
2111	4
63	4
2112	4
64	4
4791	4
72	4
5195	4
74	4
2118	4
78	4
2124	4
95	4
2129	4
106	4
4023	4
118	4
4790	4
119	4
4153	4
122	4
2138	4
151	4
3142	4
160	4
3631	4
178	4
2148	4
184	4
4900	4
186	4
2317	4
187	4
3747	4
188	4
5177	4
216	4
3393	4
217	4
2161	4
220	4
4277	4
228	4
2167	4
230	4
3101	4
515	4
4605	4
2855	4
774	4
5003	4
2363	4
788	4
3610	4
793	4
3525	4
2432	4
934	4
2528	4
953	4
3798	4
5166	4
957	4
5167	4
3756	4
967	4
4698	4
988	4
3818	4
997	4
4596	4
2565	4
999	4
3116	4
1010	4
5221	4
2569	4
1015	4
4055	4
1019	4
3760	4
3163	4
1022	4
1026	4
5219	4
4140	4
1030	4
5218	4
1066	4
1041	4
2430	4
3849	4
1042	4
5095	4
1048	4
5094	4
3615	4
1052	4
4359	4
2017	4
1057	4
3908	4
5096	4
5214	4
1068	4
5215	4
2731	4
1087	4
2979	4
1095	4
5216	4
1100	4
5217	4
3656	4
1101	4
3093	4
1103	4
5222	4
1113	4
1105	4
4797	4
4522	4
1125	4
2600	4
1126	4
1131	4
4016	4
1133	4
4139	4
5206	4
1138	4
4817	4
1139	4
1141	4
5093	4
1152	4
4402	4
1162	4
1170	4
5220	4
4350	4
1172	4
2575	4
1174	4
1176	4
1178	4
2455	4
1183	4
4126	4
4049	4
1195	4
4364	4
2332	4
1197	4
1233	4
1219	4
3498	4
4254	4
3796	4
1241	4
5131	4
1318	4
1249	4
1412	4
1500	4
1250	4
5181	4
3355	4
1253	4
1256	4
2114	4
1257	4
4773	4
3374	4
1290	4
4703	4
1298	4
1296	4
4220	4
1300	4
5191	4
1301	4
1307	4
1341	4
1312	4
2172	4
2917	4
1348	4
4537	4
5002	4
4518	4
1367	4
4755	4
3395	4
1372	4
4901	4
2805	4
1373	4
4507	4
4422	4
1375	4
5193	4
2294	4
1382	4
2302	4
5180	4
3733	4
1427	4
3858	4
1429	4
4609	4
1448	4
2411	4
1455	4
3577	4
1461	4
4940	4
1472	4
1475	4
5042	4
4196	4
1743	4
4904	4
5188	4
4369	4
2681	4
3506	4
4149	4
3463	4
4120	4
3968	4
4532	4
2475	4
2300	4
2178	4
5168	4
2229	4
4516	4
3718	4
3943	4
4546	4
2344	4
4744	4
5192	4
2345	4
4485	4
3527	4
4188	4
2703	4
3787	4
4623	4
3829	4
4111	4
2496	4
5189	4
5230	4
4224	4
2497	4
4625	4
5179	4
5205	4
2586	4
2611	4
2605	4
4673	4
4477	4
2636	4
2667	4
4173	4
2714	4
4937	4
2978	4
2732	4
4559	4
2737	4
4892	4
3670	4
2751	4
4204	4
5005	4
2784	4
4383	4
4803	4
5194	4
4338	4
2834	4
2861	4
3999	4
2894	4
4397	4
2895	4
4611	4
2905	4
4766	4
2913	4
4717	4
2923	4
3065	4
2936	4
2951	4
2958	4
4624	4
2965	4
3497	4
3579	4
3000	4
3006	4
3010	4
3018	4
3014	4
3850	4
3132	4
3038	4
5176	4
3077	4
5004	4
3104	4
3389	4
3140	4
3120	4
3318	4
3137	4
4899	4
3176	4
5178	4
4816	4
3533	4
3221	4
3555	4
4034	4
4419	4
3269	4
3957	4
3881	4
3313	4
3360	4
3359	4
3387	4
3516	4
3514	4
3399	4
3496	4
3521	4
4154	4
3710	4
4718	4
3725	4
3734	4
3803	4
4487	4
4583	4
4903	4
2085	4
6	4
241	4
24	4
2351	4
87	4
2123	4
93	4
1276	4
110	4
254	4
117	4
3302	4
134	4
4292	4
135	4
3621	4
149	4
2177	4
189	4
265	4
193	4
2160	4
218	4
1130	4
4233	4
1546	4
792	4
5297	4
796	4
5296	4
1633	4
800	4
1248	4
801	4
805	4
802	4
2175	4
837	4
823	4
855	4
2155	4
2299	4
1124	4
4639	4
3236	4
1270	4
1240	4
1260	4
4446	4
3364	4
4531	4
1263	4
2115	4
1267	4
2440	4
1269	4
1271	4
1282	4
1275	4
1279	4
1280	4
1287	4
1281	4
1338	4
1285	4
2506	4
2150	4
1407	4
1411	4
5295	4
1626	4
1589	4
1750	4
1774	4
1593	4
4932	4
4621	4
1594	4
1596	4
3212	4
1599	4
3917	4
1698	4
1600	4
2352	4
1605	4
4252	4
1614	4
4638	4
3228	4
1620	4
3286	4
1623	4
1631	4
1624	4
2353	4
3504	4
1627	4
2252	4
1634	4
2468	4
1636	4
1638	4
4022	4
3838	4
1642	4
1767	4
1808	4
2518	4
4610	4
3449	4
2361	4
3804	4
2185	0
8	0
2089	0
17	0
240	0
22	0
3193	0
25	0
488	0
37	0
2096	0
40	0
3974	0
49	0
2018	0
65	0
2119	0
81	0
250	0
84	0
5288	0
99	0
2126	0
100	0
4273	0
104	0
3469	0
115	0
4751	0
121	0
255	0
125	0
5232	0
139	0
5231	0
146	0
2191	0
148	0
1544	0
163	0
572	0
165	0
2145	0
171	0
437	0
175	0
2147	0
179	0
3151	0
180	0
5259	0
195	0
5121	0
201	0
268	0
219	0
4999	0
226	0
2165	0
227	0
4891	0
2173	0
2297	0
763	0
300	0
4478	0
301	0
5011	0
759	0
309	0
4512	0
315	0
2023	0
317	0
3569	0
322	0
5286	0
3797	0
333	0
4297	0
5224	0
341	0
5225	0
3879	0
357	0
5204	0
1114	0
358	0
5227	0
2388	0
360	0
4304	0
361	0
5223	0
368	0
364	0
367	0
2230	0
721	0
400	0
375	0
2878	0
3025	0
381	0
4460	0
2189	0
385	0
2483	0
3404	0
386	0
389	0
390	0
391	0
2137	0
394	0
4897	0
397	0
5122	0
407	0
398	0
3268	0
399	0
5299	0
514	0
406	0
3626	0
2142	0
410	0
4806	0
417	0
411	0
414	0
2199	0
434	0
4448	0
3658	0
2190	0
440	0
1531	0
442	0
3636	0
443	0
3960	0
461	0
4474	0
2194	0
464	0
3645	0
465	0
5012	0
4079	0
466	0
468	0
469	0
2195	0
475	0
1473	0
4244	0
489	0
3625	0
492	0
493	0
5294	0
495	0
3452	0
499	0
3852	0
504	0
4823	0
2405	0
505	0
3462	0
520	0
5120	0
4030	0
555	0
570	0
829	0
591	0
3913	0
2330	0
608	0
3598	0
609	0
612	0
4643	0
620	0
622	0
4385	0
630	0
626	0
633	0
5226	0
2840	0
634	0
637	0
4058	0
645	0
5228	0
1632	0
654	0
666	0
704	0
722	0
724	0
734	0
737	0
748	0
2825	0
756	0
762	0
761	0
5233	0
764	0
3352	0
772	0
799	0
789	0
3165	0
791	0
5229	0
3544	0
813	0
4098	0
819	0
3445	0
830	0
5258	0
2371	0
833	0
840	0
2932	0
864	0
5287	0
4168	0
865	0
2412	0
879	0
3292	0
881	0
885	0
3949	0
899	0
948	0
902	0
2584	0
3682	0
1273	0
4428	0
4194	0
1292	0
4742	0
3400	0
1293	0
5251	0
1305	0
1352	0
1440	0
4652	0
1465	0
1447	0
5129	0
2858	0
4184	0
1538	0
2348	0
1545	0
2785	0
1556	0
2249	0
1625	0
2309	0
4071	0
1639	0
1668	0
1685	0
5128	0
1694	0
1688	0
1690	0
5252	0
3672	0
1692	0
3331	0
1693	0
5130	0
1696	0
4282	0
5234	0
3823	0
1830	0
4808	0
3807	0
1886	0
2969	0
1892	0
4486	0
1923	0
4226	0
3206	0
2060	0
2576	0
2301	0
2208	0
2786	0
3862	0
3781	0
2768	0
4671	0
3149	0
3628	0
2824	0
2835	0
2843	0
4681	0
2925	0
2956	0
4327	0
3002	0
5001	0
5127	0
3893	0
3004	0
3017	0
3112	0
3379	0
3711	0
4752	0
3457	0
4595	0
4753	0
4026	0
935	2
9	2
4741	2
26	2
245	2
44	2
858	2
97	2
2133	2
136	2
143	2
152	2
851	2
153	2
5082	2
177	2
266	2
197	2
1165	2
199	2
205	2
271	2
1346	2
343	2
284	2
275	2
5141	2
5079	2
277	2
1958	2
4246	2
285	2
2916	2
297	2
4676	2
4810	2
318	2
4941	2
5212	2
606	2
324	2
3900	2
3234	2
325	2
4740	2
2536	2
328	2
4453	2
332	2
355	2
337	2
3084	2
344	2
3867	2
2620	2
351	2
4834	2
2963	2
353	2
4186	2
2539	2
4923	2
5097	2
366	2
3814	2
395	2
3340	2
396	2
2395	2
401	1
408	2
2139	2
413	2
4525	2
415	2
2521	2
4922	2
2567	2
422	2
4291	2
450	2
467	2
5246	2
479	2
500	2
490	2
5263	2
4358	2
516	2
4684	2
2472	2
552	2
4468	2
5270	2
2757	2
635	2
3266	2
707	2
4447	2
4107	2
731	2
752	2
856	2
1961	2
3273	2
871	2
3697	2
3174	2
1069	2
4660	2
3250	2
1099	2
2188	2
1110	2
4332	2
1132	2
1142	2
4822	2
2234	2
1204	2
1379	2
1329	2
4750	2
1360	2
3411	2
1510	2
2036	2
1655	2
4469	2
1665	2
1656	2
5140	2
3297	2
1670	2
4982	2
1736	2
2001	2
2281	2
2002	2
3134	2
2004	2
2005	2
5269	2
2013	2
5139	2
3751	2
2033	2
5271	2
3627	2
2079	2
4424	2
2080	2
4472	2
2083	2
4765	2
5276	2
2572	2
2238	2
2264	2
3677	2
5138	2
3869	2
5245	2
4759	2
3789	2
3741	2
2545	2
2608	2
2588	2
2725	2
2781	2
4150	2
4171	2
4216	2
5040	2
3529	2
3240	2
4967	2
3528	2
3244	2
5083	2
4259	2
3245	2
3657	2
3251	2
3254	2
3256	2
4362	2
3603	2
3274	2
3275	2
3738	2
3277	2
4452	2
4056	2
3322	2
3323	2
4320	2
3328	2
3384	2
3396	2
5081	2
4266	2
3542	2
4733	2
4968	2
5084	2
5080	2
4041	2
2087	6
10	6
1060	6
19	6
2116	6
50	6
2560	6
77	6
4074	6
79	6
248	6
80	6
3156	6
86	6
2088	6
96	6
233	6
3175	6
235	6
273	6
4675	6
402	6
369	6
2313	6
702	6
696	6
2427	6
699	6
3851	6
2205	6
701	6
2304	6
709	6
2741	6
705	6
2942	6
706	6
2943	6
712	6
708	6
2169	6
4065	6
710	6
755	6
711	6
2316	6
714	6
4462	6
716	6
4356	6
2290	6
726	6
729	6
1424	6
730	6
742	6
735	6
2944	6
736	6
2945	6
787	6
1564	6
744	6
2211	6
770	6
2821	6
2384	6
773	6
776	6
777	6
4009	6
1067	6
778	6
3832	6
1343	6
781	6
2867	6
3889	6
785	6
4075	6
2935	6
2819	6
2820	6
3880	6
2385	6
2387	6
2437	6
2441	6
4066	6
2941	6
3888	6
1097	6
12	6
23	6
3293	6
107	6
2685	6
108	6
267	6
215	6
2157	6
221	6
1077	6
1005	6
1000	6
4051	6
1002	6
4031	6
2573	6
1011	6
3856	6
1013	6
3855	6
3854	6
1017	6
1029	6
1023	6
1094	6
3703	6
1040	6
1043	6
1055	6
1061	6
2663	6
1072	6
1083	6
4047	6
1092	6
1167	6
1179	6
3237	6
5202	6
3135	6
3144	6
3177	6
3200	6
238	6
14	6
242	6
28	6
244	6
34	6
1079	6
48	6
2293	6
73	6
972	6
116	6
256	6
127	6
2780	6
133	6
1082	6
154	6
261	6
167	6
2143	6
169	6
264	6
183	6
1432	6
191	6
3986	6
200	6
270	6
4331	6
1689	6
1492	6
4177	6
951	6
947	6
949	6
955	6
991	6
959	6
2109	6
963	6
1031	6
3777	6
980	6
3983	6
3078	6
987	6
3222	6
2760	6
989	6
2970	6
993	6
995	6
3975	6
3434	6
2082	6
1208	6
3397	6
3358	6
1264	6
3509	6
1339	6
2742	6
1347	6
4032	6
2355	6
1349	6
1855	6
1359	6
3172	6
1436	6
1362	6
2779	6
3769	6
1366	6
4403	6
1369	6
4152	6
2690	6
1370	6
1371	6
3442	6
1381	6
3944	6
1390	6
1387	6
2773	6
4606	6
1391	6
4649	6
1437	6
1394	6
1401	6
1395	6
1398	6
4502	6
1399	6
1408	6
1405	6
1409	6
2866	6
1417	6
4601	6
2994	6
1425	6
1426	6
1433	6
2564	6
1439	6
4600	6
1518	6
1441	6
2401	6
3706	6
1443	6
1445	6
4237	6
1451	6
3279	6
1453	6
2246	6
1454	6
1577	6
1457	6
4648	6
1463	6
3709	6
1484	6
1765	6
1488	6
1491	6
2170	6
1498	6
3958	6
4019	6
1502	6
4050	6
1503	6
4151	6
3448	6
1509	6
4029	6
1563	6
1512	6
2296	6
1529	6
1523	6
2463	6
1524	6
4607	6
2141	6
1525	6
4577	6
1536	6
1548	6
1540	6
1543	6
1549	6
1552	6
4046	6
1567	6
1555	6
1592	6
1560	6
1602	6
1562	6
4650	6
1574	6
1570	6
1578	6
3973	6
1587	6
4348	6
1591	6
1597	6
1598	6
1684	6
2763	6
2315	6
3702	6
2470	6
3984	6
3985	6
3320	6
3863	6
2312	2
16	2
2121	2
88	2
3199	2
114	2
2442	2
168	2
2076	2
213	2
231	2
3742	2
975	2
2740	2
1844	2
2989	2
2592	2
1846	2
2265	2
1847	2
4550	2
1853	2
1848	2
1851	2
4782	2
2266	2
1852	2
4695	2
1854	2
2596	2
1890	2
1857	2
4787	2
3570	2
1858	2
1859	2
4788	2
3051	2
1861	2
1862	2
1869	2
1865	2
4219	2
1866	2
4781	2
1874	2
1868	2
3492	2
1877	2
1870	2
1940	2
1872	2
4561	2
2275	2
4103	2
1883	2
1884	2
4786	2
2278	2
1887	2
3113	2
1891	2
1893	2
2279	2
1897	2
2271	2
1900	2
2735	2
1903	2
4730	2
4400	2
1904	2
3188	2
1907	2
4688	2
3243	2
1908	2
2961	2
1912	2
2274	2
1913	2
3208	2
1914	2
4729	2
1927	2
4167	2
1929	2
4073	2
1930	2
3011	2
1934	2
4240	2
1935	2
4768	2
1948	2
1941	2
4785	2
3217	2
1942	2
1945	2
1946	2
2260	2
1947	2
3079	2
1949	2
2362	2
1953	2
4709	2
1968	2
1959	2
1965	2
1966	2
2311	2
4769	2
1969	2
2836	2
3793	2
1978	2
1980	2
2283	2
1982	2
2003	2
1984	2
1997	2
1988	2
1990	2
4767	2
2280	2
1992	2
1995	2
2288	2
1996	2
5272	2
2000	2
3309	2
2009	2
5273	2
4728	2
2058	2
2039	2
3922	2
3698	2
2044	2
2046	2
2050	2
2159	2
2051	2
5006	2
2052	2
3428	2
2053	2
2056	2
2658	2
2063	2
5275	2
2287	2
2074	2
4592	2
2479	2
2487	2
2284	2
3650	2
4465	2
4784	2
4203	2
2481	2
2868	2
2517	2
3752	2
4063	2
4935	2
5274	2
4059	2
3248	2
3161	2
4789	2
3541	2
3181	2
3726	2
3197	2
3196	2
3198	2
3539	2
3203	2
4708	2
3534	2
3220	2
4783	2
3371	2
3223	2
3230	2
3531	2
3239	2
3925	2
4176	2
4540	2
3241	2
4936	2
3247	2
4037	2
3666	2
3252	2
4036	2
3261	2
3265	2
3291	2
4271	2
2166	5
18	5
2127	5
101	5
3612	5
130	5
229	5
3421	5
286	5
5055	5
2809	5
303	5
3673	5
307	5
4946	5
308	5
4947	5
321	5
316	5
5059	5
5058	5
2342	5
329	5
4914	5
652	5
507	5
680	5
2692	5
510	5
3326	5
3382	5
518	5
3507	5
532	5
527	5
5052	5
529	5
4875	5
2817	5
530	5
4288	5
564	5
531	5
563	5
534	5
3989	5
1295	5
537	5
2962	5
541	5
5054	5
558	5
544	5
4028	5
3437	5
546	5
4757	5
3927	5
549	5
581	5
554	5
1210	5
4384	5
569	5
560	5
3341	5
2745	5
565	5
640	5
568	5
4603	5
4598	5
2186	5
574	5
2320	5
575	5
4081	5
576	5
4814	5
2594	5
578	5
4441	5
2322	5
584	5
3391	5
588	5
586	5
4876	5
605	5
589	5
2335	5
2789	5
593	5
2790	5
2327	5
595	5
2776	5
3166	5
596	5
3167	5
2328	5
597	5
4917	5
3446	5
598	5
4943	5
4077	5
602	5
603	5
604	5
2201	5
607	5
3809	5
2377	5
610	5
4437	5
3459	5
611	5
613	5
3335	5
618	5
2319	5
619	5
3859	5
624	5
4807	5
641	5
627	5
3001	5
629	5
4539	5
632	5
4942	5
4062	5
639	5
2347	5
4323	5
2197	5
651	5
2491	5
4642	5
2374	5
660	5
4253	5
2846	5
661	5
4255	5
667	5
670	5
672	5
2729	5
676	5
679	5
4038	5
681	5
4333	5
683	5
3745	5
684	5
4945	5
687	5
685	5
4100	5
689	5
686	5
727	5
2413	5
691	5
688	5
695	5
693	5
690	5
697	5
694	5
692	5
2381	5
703	5
3864	5
758	5
732	5
2394	5
3678	5
749	5
4944	5
4267	5
753	5
4813	5
3953	5
768	5
4949	5
5060	5
2130	5
1212	5
2788	5
4877	5
3622	5
1265	5
3271	5
1999	5
4124	5
2014	5
2286	5
2016	5
2676	5
4411	5
2027	5
2336	5
2029	5
2410	5
2031	5
2035	5
2040	5
4663	5
3480	5
2048	5
3633	5
2064	5
5062	5
3294	5
4653	5
4690	5
4247	5
3759	5
2331	5
2333	5
4321	5
4270	5
3616	5
2349	5
4538	5
2364	5
4588	5
3891	5
2372	5
4916	5
3786	5
2542	5
2416	5
4314	5
2420	5
4667	5
4948	5
3723	5
2556	5
4712	5
4711	5
2622	5
2912	5
4091	5
2628	5
3518	5
2652	5
3903	5
4162	5
2774	5
4421	5
3192	5
2778	5
3332	5
2827	5
4092	5
2854	5
2885	5
5053	5
3105	5
3178	5
3285	5
3319	5
4138	5
3372	5
4589	5
4433	5
2241	5
20	5
246	5
45	5
251	5
91	5
2132	5
124	5
4129	5
2202	5
2701	5
274	5
3560	5
2706	5
276	5
2707	5
3281	5
280	5
3969	5
282	5
3972	5
2152	5
283	5
2213	5
573	5
621	5
2465	5
625	5
2206	5
2217	5
896	5
3971	5
924	5
3928	5
1333	5
1331	5
1462	5
3831	5
2366	5
3970	5
3097	5
2424	5
2713	5
3099	5
5143	5
21	5
2098	5
42	5
2393	5
66	5
2551	5
89	5
2200	5
113	5
3721	5
172	5
214	5
330	5
288	5
2898	5
3604	5
290	5
4585	5
305	5
2225	5
460	5
449	5
2721	5
577	5
2748	5
478	5
2828	5
3062	5
496	5
3085	5
533	5
4476	5
3418	5
539	5
